image_path,mask_path,split,has_wound,bbox_yolo,wound_pixels,source
data/FUSeg/train/images/0862.png,data/FUSeg/train/labels/0862.png,train,True,"[[0, 0.2666015625, 0.66015625, 0.1953125, 0.197265625]]",5136,FUSeg
data/FUSeg/train/images/0421.png,data/FUSeg/train/labels/0421.png,train,True,"[[0, 0.3359375, 0.556640625, 0.138671875, 0.185546875]]",2447,FUSeg
data/FUSeg/train/images/0435.png,data/FUSeg/train/labels/0435.png,train,True,"[[0, 0.490234375, 0.2158203125, 0.185546875, 0.125]]",4075,FUSeg
data/FUSeg/train/images/0509.png,data/FUSeg/train/labels/0509.png,train,True,"[[0, 0.3623046875, 0.455078125, 0.171875, 0.060546875]]",1703,FUSeg
data/FUSeg/train/images/0160.png,data/FUSeg/train/labels/0160.png,train,True,"[[0, 0.3544921875, 0.6416015625, 0.06640625, 0.09375]]",1089,FUSeg
data/FUSeg/train/images/0547.png,data/FUSeg/train/labels/0547.png,train,True,"[[0, 0.357421875, 0.5, 0.087890625, 0.068359375]]",1219,FUSeg
data/FUSeg/train/images/0305.png,data/FUSeg/train/labels/0305.png,train,True,"[[0, 0.380859375, 0.431640625, 0.087890625, 0.080078125]]",1385,FUSeg
data/FUSeg/train/images/0668.png,data/FUSeg/train/labels/0668.png,train,True,"[[0, 0.431640625, 0.4033203125, 0.087890625, 0.08984375]]",968,FUSeg
data/FUSeg/train/images/0600.png,data/FUSeg/train/labels/0600.png,train,False,[],0,FUSeg
data/FUSeg/train/images/0648.png,data/FUSeg/train/labels/0648.png,train,True,"[[0, 0.564453125, 0.345703125, 0.142578125, 0.052734375]]",947,FUSeg
data/FUSeg/train/images/0263.png,data/FUSeg/train/labels/0263.png,train,True,"[[0, 0.322265625, 0.501953125, 0.142578125, 0.087890625]]",2259,FUSeg
data/FUSeg/train/images/0120.png,data/FUSeg/train/labels/0120.png,train,True,"[[0, 0.3837890625, 0.486328125, 0.17578125, 0.138671875]]",4884,FUSeg
data/AZH/test/no wound/98.jpg,,train,False,[],0,AZH-test/no wound
data/FUSeg/train/images/0226.png,data/FUSeg/train/labels/0226.png,train,True,"[[0, 0.41015625, 0.455078125, 0.119140625, 0.068359375]]",1182,FUSeg
data/FUSeg/train/images/0076.png,data/FUSeg/train/labels/0076.png,train,True,"[[0, 0.404296875, 0.44140625, 0.142578125, 0.107421875]]",2852,FUSeg
data/FUSeg/train/images/0127.png,data/FUSeg/train/labels/0127.png,train,True,"[[0, 0.2109375, 0.318359375, 0.060546875, 0.080078125]]",948,FUSeg
data/AZH/train/BG/26.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0772.png,data/FUSeg/train/labels/0772.png,train,True,"[[0, 0.4794921875, 0.5224609375, 0.20703125, 0.25]]",3038,FUSeg
data/FUSeg/train/images/0521.png,data/FUSeg/train/labels/0521.png,train,True,"[[0, 0.32421875, 0.4833984375, 0.064453125, 0.578125]]",536,FUSeg
data/AZH/train/no wound/37.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0231.png,data/FUSeg/train/labels/0231.png,train,True,"[[0, 0.4013671875, 0.2958984375, 0.03515625, 0.05859375]]",379,FUSeg
data/FUSeg/train/images/0150.png,data/FUSeg/train/labels/0150.png,train,True,"[[0, 0.376953125, 0.51171875, 0.083984375, 0.138671875]]",1836,FUSeg
data/FUSeg/train/images/0273.png,data/FUSeg/train/labels/0273.png,train,True,"[[0, 0.4296875, 0.5458984375, 0.087890625, 0.0703125]]",1202,FUSeg
data/FUSeg/train/images/0270.png,data/FUSeg/train/labels/0270.png,train,True,"[[0, 0.423828125, 0.4375, 0.044921875, 0.052734375]]",408,FUSeg
data/FUSeg/train/images/0053.png,data/FUSeg/train/labels/0053.png,train,True,"[[0, 0.3505859375, 0.4814453125, 0.05078125, 0.05078125]]",375,FUSeg
data/FUSeg/train/images/0667.png,data/FUSeg/train/labels/0667.png,train,True,"[[0, 0.427734375, 0.494140625, 0.041015625, 0.044921875]]",295,FUSeg
data/FUSeg/train/images/0323.png,data/FUSeg/train/labels/0323.png,train,True,"[[0, 0.3154296875, 0.7529296875, 0.03515625, 0.09765625]]",576,FUSeg
data/FUSeg/train/images/0534.png,data/FUSeg/train/labels/0534.png,train,True,"[[0, 0.3173828125, 0.5859375, 0.1328125, 0.267578125]]",5431,FUSeg
data/FUSeg/train/images/0853.png,data/FUSeg/train/labels/0853.png,train,True,"[[0, 0.40234375, 0.4755859375, 0.064453125, 0.07421875]]",891,FUSeg
data/FUSeg/train/images/0773.png,data/FUSeg/train/labels/0773.png,train,True,"[[0, 0.3779296875, 0.4609375, 0.17578125, 0.271484375]]",7919,FUSeg
data/FUSeg/train/images/0232.png,data/FUSeg/train/labels/0232.png,train,True,"[[0, 0.345703125, 0.4541015625, 0.044921875, 0.046875]]",338,FUSeg
data/FUSeg/train/images/0677.png,data/FUSeg/train/labels/0677.png,train,True,"[[0, 0.3173828125, 0.4169921875, 0.04296875, 0.0625]]",404,FUSeg
data/FUSeg/train/images/0731.png,data/FUSeg/train/labels/0731.png,train,True,"[[0, 0.6474609375, 0.3095703125, 0.26953125, 0.55859375]]",16150,FUSeg
data/FUSeg/train/images/0238.png,data/FUSeg/train/labels/0238.png,train,True,"[[0, 0.3447265625, 0.4775390625, 0.0234375, 0.0390625]]",157,FUSeg
data/FUSeg/train/images/0771.png,data/FUSeg/train/labels/0771.png,train,True,"[[0, 0.3046875, 0.4873046875, 0.330078125, 0.19140625]]",4212,FUSeg
data/FUSeg/train/images/0020.png,data/FUSeg/train/labels/0020.png,train,True,"[[0, 0.318359375, 0.5029296875, 0.111328125, 0.12109375]]",1970,FUSeg
data/FUSeg/train/images/0858.png,data/FUSeg/train/labels/0858.png,train,True,"[[0, 0.4169921875, 0.5927734375, 0.02734375, 0.046875]]",233,FUSeg
data/FUSeg/train/images/0637.png,data/FUSeg/train/labels/0637.png,train,True,"[[0, 0.4287109375, 0.4326171875, 0.09375, 0.125]]",2227,FUSeg
data/FUSeg/train/images/0413.png,data/FUSeg/train/labels/0413.png,train,True,"[[0, 0.2880859375, 0.435546875, 0.05078125, 0.056640625]]",536,FUSeg
data/FUSeg/train/images/0132.png,data/FUSeg/train/labels/0132.png,train,True,"[[0, 0.3583984375, 0.505859375, 0.54296875, 0.267578125]]",6715,FUSeg
data/AZH/train/no wound/47.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0778.png,data/FUSeg/train/labels/0778.png,train,False,[],0,FUSeg
data/FUSeg/train/images/0617.png,data/FUSeg/train/labels/0617.png,train,True,"[[0, 0.4091796875, 0.4443359375, 0.18359375, 0.12109375]]",3154,FUSeg
data/FUSeg/train/images/0243.png,data/FUSeg/train/labels/0243.png,train,True,"[[0, 0.306640625, 0.3427734375, 0.052734375, 0.04296875]]",414,FUSeg
data/FUSeg/train/images/0490.png,data/FUSeg/train/labels/0490.png,train,True,"[[0, 0.6748046875, 0.3740234375, 0.11328125, 0.10546875]]",1674,FUSeg
data/FUSeg/train/images/0389.png,data/FUSeg/train/labels/0389.png,train,True,"[[0, 0.298828125, 0.53125, 0.095703125, 0.087890625]]",1547,FUSeg
data/FUSeg/train/images/0368.png,data/FUSeg/train/labels/0368.png,train,True,"[[0, 0.3369140625, 0.6708984375, 0.08984375, 0.10546875]]",1723,FUSeg
data/AZH/train/no wound/70.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0704.png,data/FUSeg/train/labels/0704.png,train,True,"[[0, 0.46484375, 0.4755859375, 0.369140625, 0.37109375]]",8722,FUSeg
data/FUSeg/train/images/0227.png,data/FUSeg/train/labels/0227.png,train,True,"[[0, 0.3828125, 0.466796875, 0.044921875, 0.052734375]]",326,FUSeg
data/FUSeg/train/images/0817.png,data/FUSeg/train/labels/0817.png,train,True,"[[0, 0.447265625, 0.5263671875, 0.169921875, 0.10546875]]",3232,FUSeg
data/FUSeg/train/images/0436.png,data/FUSeg/train/labels/0436.png,train,True,"[[0, 0.3447265625, 0.4921875, 0.1640625, 0.185546875]]",5460,FUSeg
data/AZH/train/BG/2.jpg,,train,False,[],0,AZH-train/BG
data/AZH/train/no wound/54.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0764.png,data/FUSeg/train/labels/0764.png,train,True,"[[0, 0.361328125, 0.48828125, 0.150390625, 0.115234375]]",3300,FUSeg
data/FUSeg/train/images/0073.png,data/FUSeg/train/labels/0073.png,train,True,"[[0, 0.3994140625, 0.4638671875, 0.2734375, 0.11328125]]",4070,FUSeg
data/FUSeg/train/images/0801.png,data/FUSeg/train/labels/0801.png,train,True,"[[0, 0.3544921875, 0.5546875, 0.10546875, 0.169921875]]",2183,FUSeg
data/FUSeg/train/images/0187.png,data/FUSeg/train/labels/0187.png,train,True,"[[0, 0.3056640625, 0.4306640625, 0.14453125, 0.4375]]",1043,FUSeg
data/AZH/train/no wound/1.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0101.png,data/FUSeg/train/labels/0101.png,train,True,"[[0, 0.4208984375, 0.5498046875, 0.078125, 0.05859375]]",886,FUSeg
data/AZH/train/BG/49.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0726.png,data/FUSeg/train/labels/0726.png,train,True,"[[0, 0.330078125, 0.458984375, 0.115234375, 0.216796875]]",4207,FUSeg
data/FUSeg/train/images/0935.png,data/FUSeg/train/labels/0935.png,train,True,"[[0, 0.5439453125, 0.4228515625, 0.328125, 0.3828125]]",18982,FUSeg
data/FUSeg/train/images/0049.png,data/FUSeg/train/labels/0049.png,train,True,"[[0, 0.5341796875, 0.267578125, 0.16015625, 0.208984375]]",4102,FUSeg
data/FUSeg/train/images/0567.png,data/FUSeg/train/labels/0567.png,train,True,"[[0, 0.3828125, 0.4873046875, 0.107421875, 0.11328125]]",2175,FUSeg
data/FUSeg/train/images/0579.png,data/FUSeg/train/labels/0579.png,train,True,"[[0, 0.4150390625, 0.39453125, 0.0859375, 0.068359375]]",1249,FUSeg
data/FUSeg/train/images/0587.png,data/FUSeg/train/labels/0587.png,train,True,"[[0, 0.673828125, 0.4580078125, 0.271484375, 0.41015625]]",17035,FUSeg
data/FUSeg/train/images/0091.png,data/FUSeg/train/labels/0091.png,train,True,"[[0, 0.44921875, 0.31640625, 0.091796875, 0.107421875]]",1446,FUSeg
data/FUSeg/train/images/0550.png,data/FUSeg/train/labels/0550.png,train,True,"[[0, 0.4169921875, 0.5498046875, 0.08984375, 0.08984375]]",1518,FUSeg
data/AZH/train/no wound/4.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0433.png,data/FUSeg/train/labels/0433.png,train,True,"[[0, 0.3681640625, 0.490234375, 0.0625, 0.052734375]]",644,FUSeg
data/FUSeg/train/images/0590.png,data/FUSeg/train/labels/0590.png,train,True,"[[0, 0.4697265625, 0.44921875, 0.09375, 0.080078125]]",1519,FUSeg
data/AZH/train/BG/48.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0554.png,data/FUSeg/train/labels/0554.png,train,True,"[[0, 0.3515625, 0.4560546875, 0.173828125, 0.25]]",7746,FUSeg
data/FUSeg/train/images/0886.png,data/FUSeg/train/labels/0886.png,train,True,"[[0, 0.42578125, 0.505859375, 0.111328125, 0.060546875]]",1167,FUSeg
data/FUSeg/train/images/0037.png,data/FUSeg/train/labels/0037.png,train,True,"[[0, 0.3115234375, 0.3984375, 0.14453125, 0.193359375]]",1569,FUSeg
data/FUSeg/train/images/0969.png,data/FUSeg/train/labels/0969.png,train,True,"[[0, 0.310546875, 0.5771484375, 0.146484375, 0.17578125]]",3502,FUSeg
data/FUSeg/train/images/0597.png,data/FUSeg/train/labels/0597.png,train,True,"[[0, 0.349609375, 0.3818359375, 0.076171875, 0.05078125]]",640,FUSeg
data/FUSeg/train/images/0152.png,data/FUSeg/train/labels/0152.png,train,True,"[[0, 0.3935546875, 0.4375, 0.14453125, 0.099609375]]",2121,FUSeg
data/FUSeg/train/images/0110.png,data/FUSeg/train/labels/0110.png,train,True,"[[0, 0.263671875, 0.5986328125, 0.041015625, 0.03515625]]",156,FUSeg
data/AZH/test/no wound/90.jpg,,train,False,[],0,AZH-test/no wound
data/AZH/train/no wound/20.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0732.png,data/FUSeg/train/labels/0732.png,train,True,"[[0, 0.3994140625, 0.4775390625, 0.1484375, 0.0859375]]",2380,FUSeg
data/FUSeg/train/images/0306.png,data/FUSeg/train/labels/0306.png,train,True,"[[0, 0.2734375, 0.2529296875, 0.080078125, 0.04296875]]",541,FUSeg
data/AZH/train/BG/24.jpg,,train,False,[],0,AZH-train/BG
data/AZH/train/no wound/59.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0373.png,data/FUSeg/train/labels/0373.png,train,True,"[[0, 0.4306640625, 0.4541015625, 0.06640625, 0.0625]]",694,FUSeg
data/FUSeg/train/images/0694.png,data/FUSeg/train/labels/0694.png,train,True,"[[0, 0.634765625, 0.283203125, 0.193359375, 0.267578125]]",7445,FUSeg
data/AZH/train/BG/23.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0530.png,data/FUSeg/train/labels/0530.png,train,True,"[[0, 0.31640625, 0.451171875, 0.212890625, 0.232421875]]",9073,FUSeg
data/FUSeg/train/images/0544.png,data/FUSeg/train/labels/0544.png,train,True,"[[0, 0.7431640625, 0.43359375, 0.0859375, 0.060546875]]",944,FUSeg
data/FUSeg/train/images/0724.png,data/FUSeg/train/labels/0724.png,train,True,"[[0, 0.3173828125, 0.45703125, 0.078125, 0.095703125]]",1495,FUSeg
data/FUSeg/train/images/0799.png,data/FUSeg/train/labels/0799.png,train,True,"[[0, 0.44140625, 0.53515625, 0.037109375, 0.037109375]]",231,FUSeg
data/FUSeg/train/images/0296.png,data/FUSeg/train/labels/0296.png,train,True,"[[0, 0.296875, 0.4970703125, 0.369140625, 0.140625]]",4488,FUSeg
data/FUSeg/train/images/0896.png,data/FUSeg/train/labels/0896.png,train,True,"[[0, 0.279296875, 0.548828125, 0.150390625, 0.189453125]]",4686,FUSeg
data/FUSeg/train/images/0599.png,data/FUSeg/train/labels/0599.png,train,True,"[[0, 0.34765625, 0.5556640625, 0.080078125, 0.08984375]]",1359,FUSeg
data/FUSeg/train/images/0268.png,data/FUSeg/train/labels/0268.png,train,True,"[[0, 0.396484375, 0.4990234375, 0.099609375, 0.24609375]]",3053,FUSeg
data/FUSeg/train/images/0410.png,data/FUSeg/train/labels/0410.png,train,True,"[[0, 0.34375, 0.453125, 0.064453125, 0.072265625]]",918,FUSeg
data/FUSeg/train/images/0850.png,data/FUSeg/train/labels/0850.png,train,True,"[[0, 0.3935546875, 0.4091796875, 0.16015625, 0.09765625]]",2944,FUSeg
data/AZH/train/no wound/17.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0135.png,data/FUSeg/train/labels/0135.png,train,True,"[[0, 0.3369140625, 0.388671875, 0.16015625, 0.384765625]]",1132,FUSeg
data/AZH/train/no wound/65.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0665.png,data/FUSeg/train/labels/0665.png,train,True,"[[0, 0.361328125, 0.5341796875, 0.099609375, 0.12890625]]",1935,FUSeg
data/FUSeg/train/images/0179.png,data/FUSeg/train/labels/0179.png,train,True,"[[0, 0.3720703125, 0.5078125, 0.27734375, 0.380859375]]",4515,FUSeg
data/FUSeg/train/images/0195.png,data/FUSeg/train/labels/0195.png,train,True,"[[0, 0.416015625, 0.5556640625, 0.083984375, 0.08984375]]",1442,FUSeg
data/FUSeg/train/images/0681.png,data/FUSeg/train/labels/0681.png,train,True,"[[0, 0.3173828125, 0.37890625, 0.29296875, 0.158203125]]",2100,FUSeg
data/FUSeg/train/images/0162.png,data/FUSeg/train/labels/0162.png,train,True,"[[0, 0.2861328125, 0.44140625, 0.046875, 0.068359375]]",497,FUSeg
data/FUSeg/train/images/0787.png,data/FUSeg/train/labels/0787.png,train,True,"[[0, 0.19921875, 0.3955078125, 0.060546875, 0.125]]",844,FUSeg
data/FUSeg/train/images/0159.png,data/FUSeg/train/labels/0159.png,train,True,"[[0, 0.380859375, 0.412109375, 0.154296875, 0.263671875]]",6270,FUSeg
data/FUSeg/train/images/0701.png,data/FUSeg/train/labels/0701.png,train,False,[],0,FUSeg
data/AZH/train/no wound/40.jpg,,train,False,[],0,AZH-train/no wound
data/AZH/train/no wound/49.jpg,,train,False,[],0,AZH-train/no wound
data/AZH/train/no wound/14.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0803.png,data/FUSeg/train/labels/0803.png,train,True,"[[0, 0.2822265625, 0.6005859375, 0.15234375, 0.11328125]]",2683,FUSeg
data/AZH/test/BG/93.jpg,,train,False,[],0,AZH-test/BG
data/FUSeg/train/images/0027.png,data/FUSeg/train/labels/0027.png,train,True,"[[0, 0.3818359375, 0.509765625, 0.0390625, 0.048828125]]",351,FUSeg
data/FUSeg/train/images/0583.png,data/FUSeg/train/labels/0583.png,train,True,"[[0, 0.384765625, 0.4404296875, 0.111328125, 0.06640625]]",1314,FUSeg
data/FUSeg/train/images/0075.png,data/FUSeg/train/labels/0075.png,train,True,"[[0, 0.251953125, 0.25, 0.017578125, 0.021484375]]",95,FUSeg
data/FUSeg/train/images/0074.png,data/FUSeg/train/labels/0074.png,train,True,"[[0, 0.34375, 0.494140625, 0.150390625, 0.177734375]]",5100,FUSeg
data/FUSeg/train/images/0277.png,data/FUSeg/train/labels/0277.png,train,True,"[[0, 0.2333984375, 0.41796875, 0.08203125, 0.271484375]]",2514,FUSeg
data/AZH/train/no wound/10.jpg,,train,False,[],0,AZH-train/no wound
data/AZH/train/BG/46.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0750.png,data/FUSeg/train/labels/0750.png,train,True,"[[0, 0.1943359375, 0.4658203125, 0.09375, 0.14453125]]",1493,FUSeg
data/FUSeg/train/images/0299.png,data/FUSeg/train/labels/0299.png,train,True,"[[0, 0.3671875, 0.6533203125, 0.091796875, 0.09765625]]",1502,FUSeg
data/FUSeg/train/images/0868.png,data/FUSeg/train/labels/0868.png,train,True,"[[0, 0.4306640625, 0.486328125, 0.1640625, 0.107421875]]",2941,FUSeg
data/FUSeg/train/images/0885.png,data/FUSeg/train/labels/0885.png,train,True,"[[0, 0.3994140625, 0.4560546875, 0.3828125, 0.22265625]]",6420,FUSeg
data/FUSeg/train/images/0297.png,data/FUSeg/train/labels/0297.png,train,True,"[[0, 0.40625, 0.609375, 0.064453125, 0.056640625]]",518,FUSeg
data/FUSeg/train/images/0910.png,data/FUSeg/train/labels/0910.png,train,True,"[[0, 0.2255859375, 0.4453125, 0.046875, 0.068359375]]",559,FUSeg
data/FUSeg/train/images/1010.png,data/FUSeg/train/labels/1010.png,train,True,"[[0, 0.388671875, 0.6474609375, 0.083984375, 0.16796875]]",2341,FUSeg
data/FUSeg/train/images/0424.png,data/FUSeg/train/labels/0424.png,train,True,"[[0, 0.341796875, 0.3466796875, 0.107421875, 0.6953125]]",1570,FUSeg
data/FUSeg/train/images/0594.png,data/FUSeg/train/labels/0594.png,train,True,"[[0, 0.3818359375, 0.4853515625, 0.18359375, 0.1796875]]",5124,FUSeg
data/FUSeg/train/images/0839.png,data/FUSeg/train/labels/0839.png,train,True,"[[0, 0.3115234375, 0.458984375, 0.02734375, 0.029296875]]",161,FUSeg
data/FUSeg/train/images/0034.png,data/FUSeg/train/labels/0034.png,train,True,"[[0, 0.455078125, 0.5, 0.185546875, 0.419921875]]",3373,FUSeg
data/FUSeg/train/images/0016.png,data/FUSeg/train/labels/0016.png,train,True,"[[0, 0.466796875, 0.3818359375, 0.560546875, 0.46875]]",18820,FUSeg
data/AZH/train/BG/44.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0423.png,data/FUSeg/train/labels/0423.png,train,True,"[[0, 0.3837890625, 0.4560546875, 0.31640625, 0.078125]]",3543,FUSeg
data/FUSeg/train/images/0611.png,data/FUSeg/train/labels/0611.png,train,True,"[[0, 0.4052734375, 0.4755859375, 0.21484375, 0.1640625]]",6509,FUSeg
data/FUSeg/train/images/0639.png,data/FUSeg/train/labels/0639.png,train,True,"[[0, 0.3505859375, 0.505859375, 0.12109375, 0.060546875]]",1265,FUSeg
data/FUSeg/train/images/0561.png,data/FUSeg/train/labels/0561.png,train,True,"[[0, 0.451171875, 0.6845703125, 0.115234375, 0.171875]]",3597,FUSeg
data/FUSeg/train/images/0777.png,data/FUSeg/train/labels/0777.png,train,True,"[[0, 0.259765625, 0.390625, 0.185546875, 0.251953125]]",4250,FUSeg
data/FUSeg/train/images/0903.png,data/FUSeg/train/labels/0903.png,train,True,"[[0, 0.4248046875, 0.4794921875, 0.1640625, 0.09765625]]",2904,FUSeg
data/AZH/train/BG/35.jpg,,train,False,[],0,AZH-train/BG
data/AZH/train/BG/40.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0531.png,data/FUSeg/train/labels/0531.png,train,True,"[[0, 0.392578125, 0.4755859375, 0.072265625, 0.06640625]]",933,FUSeg
data/AZH/train/no wound/66.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0024.png,data/FUSeg/train/labels/0024.png,train,True,"[[0, 0.3310546875, 0.2626953125, 0.05859375, 0.0703125]]",726,FUSeg
data/FUSeg/train/images/0411.png,data/FUSeg/train/labels/0411.png,train,True,"[[0, 0.3408203125, 0.4384765625, 0.0625, 0.06640625]]",822,FUSeg
data/FUSeg/train/images/0043.png,data/FUSeg/train/labels/0043.png,train,True,"[[0, 0.3212890625, 0.3525390625, 0.046875, 0.07421875]]",729,FUSeg
data/FUSeg/train/images/0370.png,data/FUSeg/train/labels/0370.png,train,True,"[[0, 0.4375, 0.3955078125, 0.267578125, 0.25390625]]",3892,FUSeg
data/FUSeg/train/images/0898.png,data/FUSeg/train/labels/0898.png,train,True,"[[0, 0.3076171875, 0.482421875, 0.46484375, 0.220703125]]",15774,FUSeg
data/AZH/test/BG/88.jpg,,train,False,[],0,AZH-test/BG
data/AZH/test/no wound/84.jpg,,train,False,[],0,AZH-test/no wound
data/FUSeg/train/images/0864.png,data/FUSeg/train/labels/0864.png,train,True,"[[0, 0.388671875, 0.419921875, 0.021484375, 0.021484375]]",73,FUSeg
data/FUSeg/train/images/0556.png,data/FUSeg/train/labels/0556.png,train,True,"[[0, 0.283203125, 0.3505859375, 0.076171875, 0.0703125]]",813,FUSeg
data/AZH/train/BG/71.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0340.png,data/FUSeg/train/labels/0340.png,train,True,"[[0, 0.525390625, 0.3818359375, 0.357421875, 0.73046875]]",24053,FUSeg
data/FUSeg/train/images/0394.png,data/FUSeg/train/labels/0394.png,train,True,"[[0, 0.517578125, 0.369140625, 0.279296875, 0.490234375]]",11607,FUSeg
data/FUSeg/train/images/0163.png,data/FUSeg/train/labels/0163.png,train,True,"[[0, 0.4033203125, 0.5068359375, 0.140625, 0.08203125]]",2162,FUSeg
data/FUSeg/train/images/0660.png,data/FUSeg/train/labels/0660.png,train,True,"[[0, 0.3017578125, 0.439453125, 0.0703125, 0.068359375]]",801,FUSeg
data/AZH/train/no wound/44.jpg,,train,False,[],0,AZH-train/no wound
data/FUSeg/train/images/0829.png,data/FUSeg/train/labels/0829.png,train,True,"[[0, 0.216796875, 0.3623046875, 0.041015625, 0.2421875]]",679,FUSeg
data/FUSeg/train/images/0468.png,data/FUSeg/train/labels/0468.png,train,True,"[[0, 0.298828125, 0.3896484375, 0.044921875, 0.04296875]]",377,FUSeg
data/FUSeg/train/images/0310.png,data/FUSeg/train/labels/0310.png,train,True,"[[0, 0.3642578125, 0.5830078125, 0.125, 0.20703125]]",3027,FUSeg
data/AZH/train/BG/51.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0870.png,data/FUSeg/train/labels/0870.png,train,True,"[[0, 0.392578125, 0.439453125, 0.095703125, 0.017578125]]",205,FUSeg
data/FUSeg/train/images/0254.png,data/FUSeg/train/labels/0254.png,train,True,"[[0, 0.376953125, 0.41796875, 0.458984375, 0.455078125]]",14748,FUSeg
data/FUSeg/train/images/0137.png,data/FUSeg/train/labels/0137.png,train,True,"[[0, 0.365234375, 0.509765625, 0.072265625, 0.064453125]]",712,FUSeg
data/FUSeg/train/images/0739.png,data/FUSeg/train/labels/0739.png,train,True,"[[0, 0.4306640625, 0.4609375, 0.2421875, 0.087890625]]",3034,FUSeg
data/AZH/train/BG/70.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0454.png,data/FUSeg/train/labels/0454.png,train,True,"[[0, 0.2900390625, 0.6005859375, 0.140625, 0.265625]]",6274,FUSeg
data/FUSeg/train/images/0119.png,data/FUSeg/train/labels/0119.png,train,True,"[[0, 0.38671875, 0.681640625, 0.095703125, 0.087890625]]",1322,FUSeg
data/FUSeg/train/images/0841.png,data/FUSeg/train/labels/0841.png,train,True,"[[0, 0.40234375, 0.4775390625, 0.388671875, 0.3984375]]",9340,FUSeg
data/FUSeg/train/images/0316.png,data/FUSeg/train/labels/0316.png,train,True,"[[0, 0.3056640625, 0.46484375, 0.08203125, 0.083984375]]",1343,FUSeg
data/FUSeg/train/images/0445.png,data/FUSeg/train/labels/0445.png,train,True,"[[0, 0.46484375, 0.3466796875, 0.060546875, 0.05078125]]",128,FUSeg
data/FUSeg/train/images/0392.png,data/FUSeg/train/labels/0392.png,train,True,"[[0, 0.3583984375, 0.4697265625, 0.14453125, 0.22265625]]",5992,FUSeg
data/FUSeg/train/images/0158.png,data/FUSeg/train/labels/0158.png,train,True,"[[0, 0.3759765625, 0.4189453125, 0.08203125, 0.08203125]]",1186,FUSeg
data/AZH/test/BG/79.jpg,,train,False,[],0,AZH-test/BG
data/FUSeg/train/images/0199.png,data/FUSeg/train/labels/0199.png,train,True,"[[0, 0.376953125, 0.521484375, 0.154296875, 0.095703125]]",2711,FUSeg
data/FUSeg/train/images/0219.png,data/FUSeg/train/labels/0219.png,train,True,"[[0, 0.2763671875, 0.3203125, 0.0625, 0.080078125]]",669,FUSeg
data/AZH/train/BG/61.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0476.png,data/FUSeg/train/labels/0476.png,train,True,"[[0, 0.431640625, 0.59765625, 0.150390625, 0.126953125]]",3365,FUSeg
data/FUSeg/train/images/0395.png,data/FUSeg/train/labels/0395.png,train,True,"[[0, 0.4482421875, 0.5146484375, 0.18359375, 0.1875]]",1204,FUSeg
data/FUSeg/train/images/0012.png,data/FUSeg/train/labels/0012.png,train,True,"[[0, 0.35546875, 0.505859375, 0.244140625, 0.150390625]]",1373,FUSeg
data/AZH/test/no wound/91.jpg,,train,False,[],0,AZH-test/no wound
data/FUSeg/train/images/0631.png,data/FUSeg/train/labels/0631.png,train,True,"[[0, 0.30078125, 0.412109375, 0.103515625, 0.173828125]]",2673,FUSeg
data/AZH/test/BG/98.jpg,,train,False,[],0,AZH-test/BG
data/FUSeg/train/images/0863.png,data/FUSeg/train/labels/0863.png,train,True,"[[0, 0.4345703125, 0.4833984375, 0.05078125, 0.05078125]]",237,FUSeg
data/FUSeg/train/images/0457.png,data/FUSeg/train/labels/0457.png,train,False,[],0,FUSeg
data/AZH/train/BG/28.jpg,,train,False,[],0,AZH-train/BG
data/FUSeg/train/images/0197.png,data/FUSeg/train/labels/0197.png,train,True,"[[0, 0.3984375, 0.51953125, 0.177734375, 0.361328125]]",11825,FUSeg
data/FUSeg/train/images/0381.png,data/FUSeg/train/labels/0381.png,train,True,"[[0, 0.3544921875, 0.484375, 0.13671875, 0.111328125]]",2641,FUSeg
