split,image_path,class_name
train,data/AZH/train/venous/59_0.jpg,venous
train,data/AZH/train/venous/68_1.jpg,venous
train,data/AZH/train/venous/107_0.jpg,venous
train,data/AZH/train/venous/115_1.jpg,venous
train,data/AZH/train/venous/43_0.jpg,venous
train,data/AZH/train/venous/39_0.jpg,venous
val,data/AZH/train/BG/31.jpg,bg
val,data/AZH/train/BG/33.jpg,bg
val,data/AZH/train/BG/35.jpg,bg
val,data/AZH/train/BG/75.jpg,bg
val,data/AZH/train/BG/52.jpg,bg
val,data/AZH/train/BG/20.jpg,bg
val,data/AZH/train/BG/71.jpg,bg
val,data/AZH/train/BG/24.jpg,bg
val,data/AZH/train/BG/48.jpg,bg
val,data/AZH/train/BG/13.jpg,bg
val,data/AZH/train/BG/58.jpg,bg
val,data/AZH/train/BG/10.jpg,bg
val,data/AZH/train/BG/19.jpg,bg
val,data/AZH/train/BG/15.jpg,bg
val,data/AZH/train/BG/59.jpg,bg
val,data/AZH/train/diabetic/71_0.jpg,diabetic
val,data/AZH/train/diabetic/29_0.jpg,diabetic
val,data/AZH/train/diabetic/20_0.jpg,diabetic
val,data/AZH/train/diabetic/102_0.jpg,diabetic
val,data/AZH/train/diabetic/107_0.jpg,diabetic
val,data/AZH/train/diabetic/134_0.jpg,diabetic
val,data/AZH/train/diabetic/47_0.jpg,diabetic
val,data/AZH/train/diabetic/131_1.jpg,diabetic
val,data/AZH/train/diabetic/143_0.jpg,diabetic
val,data/AZH/train/diabetic/109_0.jpg,diabetic
val,data/AZH/train/diabetic/25_1.jpg,diabetic
val,data/AZH/train/diabetic/146_2.jpg,diabetic
val,data/AZH/train/diabetic/94_0.jpg,diabetic
val,data/AZH/train/diabetic/32_0.jpg,diabetic
val,data/AZH/train/diabetic/135_0.jpg,diabetic
val,data/AZH/train/diabetic/104_0.jpg,diabetic
val,data/AZH/train/diabetic/36_0.jpg,diabetic
val,data/AZH/train/diabetic/98_0.jpg,diabetic
val,data/AZH/train/diabetic/136_0.jpg,diabetic
val,data/AZH/train/diabetic/69_0.jpg,diabetic
val,data/AZH/train/diabetic/100_0.jpg,diabetic
val,data/AZH/train/diabetic/117_0.jpg,diabetic
val,data/AZH/train/diabetic/124_0.jpg,diabetic
val,data/AZH/train/diabetic/1_0.jpg,diabetic
val,data/AZH/train/diabetic/97_0.jpg,diabetic
val,data/AZH/train/diabetic/3_0.jpg,diabetic
val,data/AZH/train/diabetic/114_0.jpg,diabetic
val,data/AZH/train/no wound/50.jpg,no_wound
val,data/AZH/train/no wound/65.jpg,no_wound
val,data/AZH/train/no wound/70.jpg,no_wound
val,data/AZH/train/no wound/31.jpg,no_wound
val,data/AZH/train/no wound/57.jpg,no_wound
val,data/AZH/train/no wound/54.jpg,no_wound
val,data/AZH/train/no wound/35.jpg,no_wound
val,data/AZH/train/no wound/44.jpg,no_wound
val,data/AZH/train/no wound/74.jpg,no_wound
val,data/AZH/train/no wound/6.jpg,no_wound
val,data/AZH/train/no wound/1.jpg,no_wound
val,data/AZH/train/no wound/71.jpg,no_wound
val,data/AZH/train/no wound/68.jpg,no_wound
val,data/AZH/train/no wound/21.jpg,no_wound
val,data/AZH/train/no wound/62.jpg,no_wound
val,data/AZH/train/pressure/86_0.jpg,pressure
val,data/AZH/train/pressure/10_0.jpg,pressure
val,data/AZH/train/pressure/84_0.jpg,pressure
val,data/AZH/train/pressure/37_0.jpg,pressure
val,data/AZH/train/pressure/13_0.jpg,pressure
val,data/AZH/train/pressure/97_0.jpg,pressure
val,data/AZH/train/pressure/48_2.jpg,pressure
val,data/AZH/train/pressure/25_4.jpg,pressure
val,data/AZH/train/pressure/63_0.jpg,pressure
val,data/AZH/train/pressure/5_0.jpg,pressure
val,data/AZH/train/pressure/88_0.jpg,pressure
val,data/AZH/train/pressure/76_0.jpg,pressure
val,data/AZH/train/pressure/57_0.jpg,pressure
val,data/AZH/train/pressure/6_0.jpg,pressure
val,data/AZH/train/pressure/43_0.jpg,pressure
val,data/AZH/train/pressure/78_0.jpg,pressure
val,data/AZH/train/pressure/38_1.jpg,pressure
val,data/AZH/train/pressure/29_0.jpg,pressure
val,data/AZH/train/pressure/85_0.jpg,pressure
val,data/AZH/train/pressure/25_2.jpg,pressure
val,data/AZH/train/surgical/15_1.jpg,surgical
val,data/AZH/train/surgical/101_0.jpg,surgical
val,data/AZH/train/surgical/88_0.jpg,surgical
val,data/AZH/train/surgical/89_0.jpg,surgical
val,data/AZH/train/surgical/103_0.jpg,surgical
val,data/AZH/train/surgical/28_0.jpg,surgical
val,data/AZH/train/surgical/60_0.jpg,surgical
val,data/AZH/train/surgical/77_1.jpg,surgical
val,data/AZH/train/surgical/3_0.jpg,surgical
val,data/AZH/train/surgical/108_0.jpg,surgical
val,data/AZH/train/surgical/63_0.jpg,surgical
val,data/AZH/train/surgical/62_0.jpg,surgical
val,data/AZH/train/surgical/72_0.jpg,surgical
val,data/AZH/train/surgical/56_0.jpg,surgical
val,data/AZH/train/surgical/8_0.jpg,surgical
val,data/AZH/train/surgical/71_0.jpg,surgical
val,data/AZH/train/surgical/125_0.jpg,surgical
val,data/AZH/train/surgical/37_1.jpg,surgical
val,data/AZH/train/surgical/21_0.jpg,surgical
val,data/AZH/train/surgical/87_1.jpg,surgical
val,data/AZH/train/surgical/33_0.jpg,surgical
val,data/AZH/train/surgical/13_0.jpg,surgical
val,data/AZH/train/surgical/46_0.jpg,surgical
val,data/AZH/train/surgical/122_0.jpg,surgical
val,data/AZH/train/venous/147_0.jpg,venous
val,data/AZH/train/venous/16_0.jpg,venous
val,data/AZH/train/venous/69_0.jpg,venous
val,data/AZH/train/venous/40_0.jpg,venous
val,data/AZH/train/venous/49_0.jpg,venous
val,data/AZH/train/venous/87_3.jpg,venous
val,data/AZH/train/venous/36_0.jpg,venous
val,data/AZH/train/venous/19_0.jpg,venous
val,data/AZH/train/venous/52_1.jpg,venous
val,data/AZH/train/venous/33_0.jpg,venous
val,data/AZH/train/venous/106_1.jpg,venous
val,data/AZH/train/venous/137_0.jpg,venous
val,data/AZH/train/venous/114_0.jpg,venous
val,data/AZH/train/venous/126_0.jpg,venous
val,data/AZH/train/venous/98_0.jpg,venous
val,data/AZH/train/venous/40_4.jpg,venous
val,data/AZH/train/venous/46_0.jpg,venous
val,data/AZH/train/venous/13_0.jpg,venous
val,data/AZH/train/venous/41_2.jpg,venous
val,data/AZH/train/venous/54_1.jpg,venous
val,data/AZH/train/venous/66_0.jpg,venous
val,data/AZH/train/venous/144_0.jpg,venous
val,data/AZH/train/venous/31_0.jpg,venous
val,data/AZH/train/venous/143_0.jpg,venous
val,data/AZH/train/venous/107_1.jpg,venous
val,data/AZH/train/venous/110_0.jpg,venous
val,data/AZH/train/venous/44_0.jpg,venous
val,data/AZH/train/venous/46_2.jpg,venous
val,data/AZH/train/venous/120_0.jpg,venous
val,data/AZH/train/venous/38_1.jpg,venous
val,data/AZH/train/venous/32_0.jpg,venous
val,data/AZH/train/venous/100_0.jpg,venous
val,data/AZH/train/venous/140_0.jpg,venous
val,data/AZH/train/venous/30_0.jpg,venous
val,data/AZH/train/venous/103_0.jpg,venous
val,data/AZH/train/venous/144_1.jpg,venous
val,data/AZH/train/venous/3_0.jpg,venous
